destination,adults,rooms,url
Unawatuna,2,1,https://www.booking.com/searchresults.en-gb.html?ss=Unawatuna%2C+Sri+Lanka&efdco=1&label=gen173nr-10CAEoggI46AdIM1gEaIUBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKErJ7LBsACAdICJDFkNTRlZWYwLTBhYzgtNGFmNi04OTQyLThhY2U1MDhlMzIzOdgCAeACAQ&aid=304142&lang=en-gb&sb=1&src_elem=sb&src=index&dest_id=-2238370&dest_type=city&ltfd=5%3A1%3A1-2026_2-2026_3-2026%3A1%3A&group_adults=1&no_rooms=1&group_children=0
Unawatuna,2,1,https://www.booking.com/searchresults.en-gb.html?ss=Araliya+Beach+Resort+%26+Spa+Unawatuna-+Where+you+meet+the+sea+all+year%2C+Unawatuna%2C+Galle+District%2C+Sri+Lanka&efdco=1&label=gen173nr-10CAEoggI46AdIM1gEaIUBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKRrZ7LBsACAdICJDU1NThjOTA2LTlhZWEtNGM4Mi1hZjM0LTg5NjliM2Y4Y2E2MtgCAeACAQ&aid=304142&lang=en-gb&sb=1&src_elem=sb&src=index&dest_id=7186410&dest_type=hotel&ac_position=3&ac_click_type=b&ac_langcode=en&ac_suggestion_list_length=5&search_selected=true&search_pageview_id=5f4c5d08067305d7&ac_meta=GhA1ZjRjNWQwODA2NzMwNWQ3IAMoATICZW46CVVuYXdhdHVuYUAASgBQAA%3D%3D&ltfd=5%3A1%3A1-2026_2-2026_3-2026%3A1%3A&group_adults=1&no_rooms=1&group_children=0
Unawatuna,2,1,https://www.booking.com/searchresults.en-gb.html?ss=Unawatuna%2C+Sri+Lanka&efdco=1&label=gen173nr-10CAEoggI46AdIM1gEaIUBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAL6rZ7LBsACAdICJDVkZDYyYTZkLTgwNmUtNGFmYS1hODBhLTdiNmI2MWVjZjUxONgCAeACAQ&aid=304142&lang=en-gb&sb=1&src_elem=sb&src=index&dest_id=-2238370&dest_type=city&ltfd=5%3A1%3A1-2026_2-2026_3-2026%3A1%3A&group_adults=1&no_rooms=1&group_children=0
Unawatuna,2,1,https://www.booking.com/searchresults.en-gb.html?ss=Unawatuna%2C+Sri+Lanka&efdco=1&label=gen173nr-10CAEoggI46AdIM1gEaIUBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALmrp7LBsACAdICJGM3NzliZTRhLTI1NDEtNDdhOS05YTY3LTZiYzUzZmExOWZhZNgCAeACAQ&aid=304142&lang=en-gb&sb=1&src_elem=sb&src=index&dest_id=-2238370&dest_type=city&ltfd=5%3A1%3A1-2026_2-2026_3-2026%3A1%3A&group_adults=1&no_rooms=1&group_children=0
Unawatuna,2,1,https://www.booking.com/searchresults.en-gb.html?ss=Unawatuna%2C+Sri+Lanka&efdco=1&label=gen173nr-10CAEoggI46AdIM1gEaIUBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALV3J7LBsACAdICJDMwYzY0OGQyLThmMWQtNDdmZC1iZTdmLWY5ZmM5ZWEyYjc5OdgCAeACAQ&aid=304142&lang=en-gb&sb=1&src_elem=sb&src=index&dest_id=-2238370&dest_type=city&ltfd=5%3A1%3A1-2026_2-2026_3-2026%3A1%3A&group_adults=1&no_rooms=1&group_children=0
Unawatuna,2,1,https://www.booking.com/searchresults.en-gb.html?ss=Unawatuna%2C+Sri+Lanka&efdco=1&label=gen173nr-10CAEoggI46AdIM1gEaIUBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKQ7p7LBsACAdICJGNmYTgyMjgyLTE0YTctNDZlMi04ZmQ1LTlkZDZkMDQ1MDBlMdgCAeACAQ&aid=304142&lang=en-gb&sb=1&src_elem=sb&src=index&dest_id=-2238370&dest_type=city&ltfd=5%3A1%3A1-2026_2-2026_3-2026%3A1%3A&group_adults=1&no_rooms=1&group_children=0
Unawatuna,2,1,https://www.booking.com/searchresults.en-gb.html?ss=Unawatuna%2C+Sri+Lanka&efdco=1&label=gen173nr-10CAEoggI46AdIM1gEaIUBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKW757LBsACAdICJDk5ZDE3OWI3LTIzNzUtNDRmYy1hNzg3LThkY2ZiN2FkNDM0MNgCAeACAQ&aid=304142&lang=en-gb&sb=1&src_elem=sb&src=index&dest_id=-2238370&dest_type=city&ltfd=5%3A1%3A1-2026_2-2026_3-2026%3A1%3A&group_adults=1&no_rooms=1&group_children=0
Unawatuna,2,1,https://www.booking.com/searchresults.en-gb.html?ss=Unawatuna%2C+Sri+Lanka&efdco=1&label=gen173nr-10CAEoggI46AdIM1gEaIUBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALH757LBsACAdICJGIzNzk1MjI1LTYzM2UtNDhlMy1hOGFhLWU3MWI3NjhiMjFmNNgCAeACAQ&aid=304142&lang=en-gb&sb=1&src_elem=sb&src=index&dest_id=-2238370&dest_type=city&ltfd=5%3A1%3A1-2026_2-2026_3-2026%3A1%3A&group_adults=1&no_rooms=1&group_children=0
Unawatuna,2,1,https://www.booking.com/searchresults.en-gb.html?ss=Unawatuna%2C+Sri+Lanka&efdco=1&label=gen173nr-10CAEoggI46AdIM1gEaIUBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKB8J7LBsACAdICJDM2YTY4NmE1LWFiNzAtNDliNS05ZWMxLTJhMjFjOGQ4NTVlMNgCAeACAQ&aid=304142&lang=en-gb&sb=1&src_elem=sb&src=index&dest_id=-2238370&dest_type=city&ltfd=5%3A1%3A1-2026_2-2026_3-2026%3A1%3A&group_adults=1&no_rooms=1&group_children=0
Unawatuna,2,1,https://www.booking.com/searchresults.en-gb.html?ss=Unawatuna%2C+Sri+Lanka&efdco=1&label=gen173nr-10CAEoggI46AdIM1gEaIUBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALE8J7LBsACAdICJDEzZGE4NjA1LTAxMjctNGIwZi1hMDcxLTlkMmU1YTc1ODczM9gCAeACAQ&aid=304142&lang=en-gb&sb=1&src_elem=sb&src=index&dest_id=-2238370&dest_type=city&ltfd=5%3A1%3A1-2026_2-2026_3-2026%3A1%3A&group_adults=1&no_rooms=1&group_children=0
Unawatuna,2,1,https://www.booking.com/searchresults.en-gb.html?ss=Unawatuna%2C+Sri+Lanka&efdco=1&label=gen173nr-10CAEoggI46AdIM1gEaIUBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKQ957LBsACAdICJGEyMDU5Yjk3LWQ1YzEtNDQ2YS1iNTJlLTJjZjZlOTFiNGEyNdgCAeACAQ&aid=304142&lang=en-gb&sb=1&src_elem=sb&src=index&dest_id=-2238370&dest_type=city&ltfd=5%3A1%3A1-2026_2-2026_3-2026%3A1%3A&group_adults=1&no_rooms=1&group_children=0
Unawatuna,2,1,https://www.booking.com/searchresults.en-gb.html?ss=Unawatuna%2C+Sri+Lanka&efdco=1&label=gen173nr-10CAEoggI46AdIM1gEaIUBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALo957LBsACAdICJGJiMmRiNjcxLTg2YTMtNDlhMC05MjVjLTBlYWVjNWU3ODIyNNgCAeACAQ&aid=304142&lang=en-gb&sb=1&src_elem=sb&src=index&dest_id=-2238370&dest_type=city&ltfd=5%3A1%3A1-2026_2-2026_3-2026%3A1%3A&group_adults=1&no_rooms=1&group_children=0
Unawatuna,2,1,https://www.booking.com/searchresults.en-gb.html?ss=Unawatuna%2C+Sri+Lanka&efdco=1&label=gen173nr-10CAEoggI46AdIM1gEaIUBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALW-Z7LBsACAdICJDA0M2QxODFjLTRjMWQtNDk4Zi05NGI5LTRiNTEwOTU4M2ViMtgCAeACAQ&aid=304142&lang=en-gb&sb=1&src_elem=sb&src=index&dest_id=-2238370&dest_type=city&ltfd=5%3A1%3A1-2026_2-2026_3-2026%3A1%3A&group_adults=1&no_rooms=1&group_children=0
Unawatuna,2,1,https://www.booking.com/searchresults.en-gb.html?ss=Unawatuna%2C+Sri+Lanka&efdco=1&label=gen173nr-10CAEoggI46AdIM1gEaIUBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKQ-57LBsACAdICJDU1YThiYWRjLTU3NmUtNGFjOS05ZmRkLTlhMDJmMDgyNGFiZtgCAeACAQ&aid=304142&lang=en-gb&sb=1&src_elem=sb&src=index&dest_id=-2238370&dest_type=city&ltfd=5%3A1%3A1-2026_2-2026_3-2026%3A1%3A&group_adults=1&no_rooms=1&group_children=0
Unawatuna,2,1,https://www.booking.com/searchresults.en-gb.html?ss=Unawatuna&ssne=Unawatuna&ssne_untouched=Unawatuna
Unawatuna,2,1,https://www.booking.com/searchresults.en-gb.html?ss=Unawatuna&ssne=Unawatuna&ssne_untouched=Unawatuna
Unawatuna,2,1,https://www.booking.com/searchresults.en-gb.html?ss=Unawatuna&ssne=Unawatuna&ssne_untouched=Unawatuna&label=gen173nr-10CAEoggI46AdIM1gEaIUBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKfy6HLBsACAdICJDYzMzBhYWJjLTk1ZjAtNGZkOC04YjIwLTc4YThlN2NlNjA1OdgCAeACAQ&aid=304142&lang=en-gb&sb=1&src_elem=sb&src=searchresults&dest_id=-2238370&dest_type=city&checkin=2026-01-16&checkout=2026-01-17&group_adults=1&no_rooms=1&group_children=0
Unawatuna,2,1,https://www.booking.com/searchresults.en-gb.html?ss=Unawatuna&ssne=Unawatuna&ssne_untouched=Unawatuna
Unawatuna,2,1,https://www.booking.com/searchresults.en-gb.html?ss=Unawatuna&ssne=Unawatuna&ssne_untouched=Unawatuna&label=gen173nr-10CAEoggI46AdIM1gEaIUBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKV0qHLBsACAdICJGQxN2NmZTY4LWE2YWEtNDMxOC04Nzg3LWUxMjJhMTcwZmI2MtgCAeACAQ&aid=304142&lang=en-gb&sb=1&src_elem=sb&src=searchresults&dest_id=-2238370&dest_type=city&checkin=2026-01-16&checkout=2026-01-17&group_adults=1&no_rooms=1&group_children=0
